"id_policy","id_person","product","benefit_amount","benefit_currency","start_date","n-year","h-payment","birthday","gender","int_rate","base_date","x","x_base","maturity_date","t","apv_ben_0","apv_ann_0","pure_premium","gross_premium","apv_ben_t","apv_ann_t","res_t","apv_ben_exp_t","apv_ann_exp_t","res_exp_t"
"P10092","ID0961","n-year term insurance",2e+06,"MXN",2012-03-15,15,NA,2002-12-13,"m",0.05,2025-12-31,9,23,2027-03-15,13,21731.2036025976,10.6120156865127,2047.79226157918,2730.39,9035.7717731826,1.90520223832341,5134.31291856071,3809.17636371663,1.90759568094923,-97.1837647635975
"P10093","ID0573","n-year term insurance",5e+05,"MXN",2011-09-26,15,NA,2003-12-12,"m",0.05,2025-12-31,7,22,2026-09-26,14,3855.39381999187,10.6304085751067,362.675977386236,483.57,1035.30088205044,0.977039764165183,680.950542982426,487.998436054527,0.977538050266809,133.467379828887
"P10094","ID0745","n-year endowment insurance",2e+06,"MXN",2020-06-05,15,NA,1993-12-25,"m",0.05,2025-12-31,26,32,2035-06-05,5,986560.272375473,10.4085908386982,94783.2696725407,126377.69,1242951.74004618,7.77551525092899,505962.998067051,1235388.20075125,7.8524227408616,491109.915581081
"P10095","ID0378","n-year endowment insurance",1500000,"MXN",2022-01-07,10,NA,1998-05-10,"m",0.05,2025-12-31,23,27,2032-01-07,3,928455.657683063,7.82644764611838,118630.533246273,158174.04,1070558.04691857,5.88063002401805,372935.790435398,1067696.58232303,5.91933338939798,365482.925092047
"P10096","ID0635","n-year endowment insurance",2e+06,"MXN",2015-08-17,20,NA,1994-12-31,"m",0.05,2025-12-31,20,31,2035-08-17,10,783331.005181195,12.4954649956902,62689.2240866086,83585.63,1242127.00402398,7.78389969271224,754160.384269858,1235162.98931544,7.8547056156273,742757.60130538
"P10097","ID0177","n-year endowment insurance",1500000,"MXN",2021-11-18,20,NA,1998-06-06,"m",0.05,2025-12-31,23,27,2041-11-18,4,591532.81702361,12.440533796562,47548.8292300676,63398.44,708892.578509573,10.833637565825,193765.787610549,696966.250386,10.995888870605,174124.599778713
"P10098","ID0994","h-payment years, whole life insurance",2e+06,"MXN",2012-08-31,NA,"up to 65 years of age",1997-04-28,"f",0.05,2025-12-31,15,28,NA,13,142898.583580829,18.3385535103005,7792.24945416575,10389.67,245696.603562797,18.3385535103005,102797.964125774,262432.695885434,18.2169572129064,120481.56550077
"P10099","ID0269","n-year term insurance",5e+05,"MXN",2019-04-05,10,NA,1998-08-29,"m",0.05,2025-12-31,20,27,2029-04-05,6,10241.1674374865,7.84336012112963,1305.71174590049,1740.95,5673.20187547215,3.62028730658758,946.147485669412,1814.32624969686,3.63438243576376,-2931.13232646032
"P10100","ID0966","n-year term insurance",1500000,"MXN",2015-02-26,20,NA,1981-12-09,"m",0.05,2025-12-31,33,44,2035-02-26,10,124962.486269328,12.1857463604089,10254.8077543552,13673.08,108740.903394721,7.62095888587013,30589.4180023108,64115.3858463063,7.75385262987282,-15398.8996410398
"P10101","ID0673","n-year term insurance",1e+06,"MXN",2021-08-11,20,NA,1971-04-26,"f",0.05,2025-12-31,50,54,2041-08-11,4,133019.419595976,11.8842334970338,11192.9321844085,14923.91,139617.337285786,10.3020151323748,24307.5772951356,152088.575571054,10.1979366864434,37943.7586004193
"P10102","ID0285","h-payment years, whole life insurance",1500000,"MXN",2021-03-31,NA,"up to 65 years of age",1993-04-09,"m",0.05,2025-12-31,27,32,NA,4,255042.487280909,16.0484989876875,15891.9838843857,21189.31,292220.661247917,16.0484989876875,37178.1961843202,222361.880556052,16.6242612838102,-41830.588841687
"P10103","ID0573","h-payment years, whole life insurance",1e+06,"MXN",2014-02-11,NA,"up to 65 years of age",2003-12-12,"m",0.05,2025-12-31,10,22,NA,11,87490.6728906375,18.3176612090001,4776.30150991384,6368.4,137942.245424115,18.3176612090001,50451.6001915681,98515.4413297983,18.7193219777844,9106.34376730649
"P10104","ID0212","h-payment years, whole life insurance",1e+06,"MXN",2013-05-20,NA,"up to 65 years of age",1988-08-12,"m",0.05,2025-12-31,24,37,NA,12,153369.708504259,16.5338777358722,9276.08822046053,12368.12,230383.897072707,16.5338777358722,77014.1591457602,179705.16847312,17.1101021104129,20990.32138774
"P10105","ID0373","n-year endowment insurance",2500000,"MXN",2015-10-01,20,NA,1994-01-24,"f",0.05,2025-12-31,21,31,2035-10-01,10,955070.050455036,12.6922890579255,75248.0538456269,100330.74,1541141.90540845,7.87759302534944,948368.352169342,1544235.25093906,7.8524227408616,953355.712651458
"P10106","ID0022","n-year term insurance",1500000,"MXN",2013-08-05,10,NA,2002-08-01,"m",0.05,2025-12-31,11,23,2023-08-05,12,12173.0575789521,7.90214365979766,1540.47535745052,2053.97,0,0,0,0,0,0
"P10107","ID0049","h-payment years, whole life insurance",2500000,"MXN",2024-12-12,NA,"up to 65 years of age",1965-02-05,"f",0.05,2025-12-31,59,60,NA,1,1021682.67668488,5.02323980380459,203391.181108069,271188.24,1055601.84660474,5.02323980380459,33919.1754859537,1019749.63512259,5.00442333703546,1894.0673834139
"P10108","ID0378","n-year term insurance",2500000,"MXN",2011-03-24,15,NA,1998-05-10,"m",0.05,2025-12-31,12,27,2026-03-24,14,41991.1954217177,10.5710417337942,3972.28546430552,5296.38,7148.46949046568,0.976680692942479,3268.81542410067,2439.99218027237,0.977538050266809,-1443.06755373173
"P10109","ID0935","n-year term insurance",1e+06,"MXN",2015-05-04,20,NA,2006-07-18,"m",0.05,2025-12-31,8,19,2035-05-04,10,14975.9686056401,12.7145334340059,1177.86222226494,1570.48,17958.8194751196,7.85541732732402,8706.23762195776,7880.85405575367,7.89329856298831,-1416.34658964774
"P10110","ID0949","n-year endowment insurance",2e+06,"MXN",2024-07-18,20,NA,2003-11-14,"m",0.05,2025-12-31,20,22,2044-07-18,1,783331.005181195,12.4954649956902,62689.2240866086,83585.63,820104.237923623,12.1178534397699,60445.4274154948,803574.613326758,12.286643561351,33334.481331031
"P10111","ID0197","h-payment years, whole life insurance",1e+06,"MXN",2010-08-16,NA,"up to 65 years of age",1987-12-28,"m",0.05,2025-12-31,22,38,NA,15,142968.537168832,16.8307449877829,8494.48656447534,11325.98,238034.795992789,16.8307449877829,95066.2851552424,187014.863191731,17.3959394599009,39245.3163886947
"P10112","ID0525","n-year term insurance",5e+05,"MXN",2014-01-08,10,NA,1995-12-29,"m",0.05,2025-12-31,18,30,2024-01-08,11,8979.40973755982,7.85541732732402,1143.08500279497,1524.11,0,0,0,0,0,0
"P10113","ID0564","n-year endowment insurance",1e+06,"MXN",2020-09-16,10,NA,2002-10-23,"f",0.05,2025-12-31,17,23,2030-09-16,5,615172.530904216,7.90369072780792,77833.5782724679,103778.1,783942.808390598,4.43745508514152,438559.815212104,784044.763602254,4.43539333915061,438822.243484975
"P10114","ID0869","n-year endowment insurance",5e+05,"MXN",2013-07-30,15,NA,2003-12-20,"m",0.05,2025-12-31,9,22,2028-07-30,12,241655.615944746,10.6120156865127,22771.886424167,30362.52,432139.122275455,2.78766862525542,368658.638984687,432018.376434987,2.79247908385565,368428.349910125
"P10115","ID0602","n-year endowment insurance",5e+05,"MXN",2022-03-07,10,NA,2004-03-12,"f",0.05,2025-12-31,17,21,2032-03-07,3,307586.265452108,7.90369072780792,38916.7891362339,51889.05,355708.088593043,5.92702452958978,125047.33446771,355817.354462727,5.92258614613349,125329.327963206
"P10116","ID0989","h-payment years, whole life insurance",5e+05,"MXN",2023-07-05,NA,"up to 65 years of age",1973-03-25,"m",0.05,2025-12-31,50,52,NA,2,177534.837369572,9.71989027608497,18265.1071490367,24353.48,188072.594747363,9.71989027608497,10537.7296667407,159107.931669403,10.0304869415983,-24100.0156724534
"P10117","ID1016","h-payment years, whole life insurance",1500000,"MXN",2015-08-08,NA,"up to 65 years of age",2001-09-26,"m",0.05,2025-12-31,13,24,NA,10,151168.225304764,17.977770595036,8408.6191057808,11211.49,222160.77593979,17.977770595036,70992.5795033853,160090.218740668,18.4327112993614,5096.59993640997
"P10118","ID0709","n-year term insurance",1e+06,"MXN",2010-01-21,15,NA,1968-06-29,"m",0.05,2025-12-31,41,57,2025-01-21,15,96880.7921568361,10.0818715681222,9609.40550593433,12812.54,0,0,0,0,0,0
"P10119","ID0154","h-payment years, whole life insurance",1e+06,"MXN",2017-04-20,NA,"up to 65 years of age",2001-02-06,"m",0.05,2025-12-31,16,24,NA,8,114166.837123228,17.6239572125283,6477.93431103378,8637.25,153369.708504259,17.6239572125283,39202.8151788259,111149.505908662,18.100923612752,-6107.14594701957
"P10120","ID0471","h-payment years, whole life insurance",2500000,"MXN",2010-09-04,NA,"up to 65 years of age",2005-02-28,"m",0.05,2025-12-31,5,20,NA,15,171378.078829368,18.7982261937918,9116.71543169144,12155.62,332544.266432643,18.7982261937918,161166.195718309,236766.006200435,19.1129379161781,62518.7984059456
"P10121","ID0301","n-year endowment insurance",1500000,"MXN",2012-10-06,20,NA,1996-05-19,"m",0.05,2025-12-31,16,29,2032-10-06,13,582271.585459651,12.5666516193633,46334.66440356,61779.55,1071220.46212641,5.87169071837494,799157.654386123,1068481.10798509,5.90870174954981,794703.40660654
"P10122","ID0677","n-year term insurance",5e+05,"MXN",2015-01-10,20,NA,1958-11-22,"f",0.05,2025-12-31,56,67,2035-01-10,10,105150.54266256,11.3167355347725,9291.59670997595,12388.8,105898.208144779,7.04748604904548,40415.7867714684,103350.732111796,7.0436273267359,37904.1644426966
"P10123","ID1001","n-year endowment insurance",1e+06,"MXN",2015-01-15,20,NA,2000-03-25,"f",0.05,2025-12-31,14,25,2035-01-15,10,380534.822833491,12.7227649207124,29909.7582329755,39879.68,615583.613912359,7.89533791847563,379435.951651853,615936.346808796,7.88819769541485,380002.246906385
"P10124","ID0371","h-payment years, whole life insurance",2500000,"MXN",2012-06-20,NA,"up to 65 years of age",1988-11-05,"m",0.05,2025-12-31,23,37,NA,13,370267.959899651,16.6847193648582,22192.0400219328,29589.39,575959.742681767,16.6847193648582,205691.741436261,449262.9211828,17.2565780581739,66304.2075112365
"P10125","ID0429","n-year endowment insurance",5e+05,"MXN",2012-04-23,10,NA,1998-01-22,"m",0.05,2025-12-31,14,27,2022-04-23,13,308152.445783597,7.88071273698003,39102.103587357,52136.14,0,0,0,0,0,0
"P10126","ID0983","h-payment years, whole life insurance",2e+06,"MXN",2025-04-24,NA,"up to 65 years of age",1980-02-27,"m",0.05,2025-12-31,45,45,NA,0,612147.999725846,11.6182486589302,52688.4918455699,70251.32,612147.999725846,11.6182486589302,0.021442290279083,501525.911050353,12.0414702309685,-132920.972799329
"P10127","ID0178","n-year term insurance",2e+06,"MXN",2024-05-20,20,NA,1989-07-05,"m",0.05,2025-12-31,34,36,2044-05-20,1,176008.168836727,12.1500648837406,14486.1916805287,19314.92,176649.584374271,11.7840530512874,5943.55290324209,99503.8737796744,12.0768999642795,-75444.3937138711
"P10128","ID1016","n-year term insurance",2e+06,"MXN",2012-07-22,10,NA,2001-09-26,"m",0.05,2025-12-31,10,24,2022-07-22,13,13146.3880730333,7.90943225590312,1662.11526285235,2216.15,0,0,0,0,0,0
"P10129","ID0636","h-payment years, whole life insurance",2e+06,"MXN",2014-04-29,NA,"up to 65 years of age",1975-12-04,"m",0.05,2025-12-31,38,50,NA,11,491741.458168914,13.7035833058127,35884.1514073426,47845.54,689709.158292703,13.7035833058127,197967.650891509,575731.328582717,14.2352628537813,64910.9498718869
"P10130","ID0193","h-payment years, whole life insurance",5e+05,"MXN",2016-10-05,NA,"up to 65 years of age",1994-05-27,"m",0.05,2025-12-31,22,31,NA,9,71484.2685844161,16.8307449877829,4247.24328223767,5662.99,97406.8870826391,16.8307449877829,25922.6316638657,74120.6268520173,17.3959394599009,235.853450499286
"P10131","ID0303","n-year endowment insurance",2500000,"MXN",2024-03-08,20,NA,1971-04-27,"m",0.05,2025-12-31,52,54,2044-03-08,1,1150704.62221098,11.0939820582756,103723.317395544,138297.76,1191176.13887347,10.7615651268462,74950.8755207541,1134354.24959708,11.2259515107805,-30038.7112600885
"P10132","ID0558","h-payment years, whole life insurance",2e+06,"MXN",2025-11-17,NA,"up to 65 years of age",1965-01-01,"m",0.05,2025-12-31,60,60,NA,0,939672.198179737,4.23268609917787,222003.752738067,296005,939672.198179737,4.23268609917787,0.0115893771871924,815799.708098076,4.28959234786481,-136505.879099217
"P10133","ID0908","n-year endowment insurance",1e+06,"MXN",2010-10-24,10,NA,1999-11-08,"m",0.05,2025-12-31,10,26,2020-10-24,15,614894.303600066,7.90943225590312,77741.901530435,103655.87,0,0,0,0,0,0
"P10134","ID0608","n-year endowment insurance",5e+05,"MXN",2012-11-08,20,NA,2007-06-09,"f",0.05,2025-12-31,5,18,2032-11-08,13,188963.718043178,12.7760673061091,14790.4447836481,19720.59,355682.543448307,5.92806019701459,268003.909967824,355817.354462727,5.92258614613349,268219.684617043
"P10135","ID0732","h-payment years, whole life insurance",2e+06,"MXN",2023-08-30,NA,"up to 65 years of age",1992-12-30,"m",0.05,2025-12-31,30,33,NA,2,376588.262216563,15.504538033875,24288.9056993363,32385.21,403155.769377392,15.504538033875,26567.4792423702,307823.092099815,16.0601491522919,-82260.3850964074
"P10136","ID0688","n-year endowment insurance",5e+05,"MXN",2010-07-07,10,NA,1971-05-12,"m",0.05,2025-12-31,39,54,2020-07-07,15,312999.991469203,7.68349466773848,40736.6706172687,54315.56,0,0,0,0,0,0
"P10137","ID0001","n-year endowment insurance",2e+06,"MXN",2010-10-14,15,NA,1987-02-16,"m",0.05,2025-12-31,23,38,2025-10-14,15,983084.873803277,10.4440206141959,94128.9671974633,125505.29,0,0,0,0,0,0
"P10138","ID0851","n-year endowment insurance",1e+06,"MXN",2017-04-06,10,NA,1997-04-16,"f",0.05,2025-12-31,19,28,2027-04-06,8,615276.852329682,7.90156893951308,77867.6813478005,103823.58,907116.74796464,1.90767862927931,758570.229378687,907120.91471247,1.90759568094923,758580.855120955
"P10139","ID0528","h-payment years, whole life insurance",1500000,"MXN",2012-05-31,NA,"up to 65 years of age",1990-04-28,"f",0.05,2025-12-31,22,35,NA,13,143370.971199013,17.5401302217775,8173.88294078949,10898.51,246565.752350814,17.5401302217775,103194.788883305,259136.216525146,17.3959394599009,116943.851402803
"P10140","ID0590","n-year term insurance",5e+05,"MXN",2018-07-14,20,NA,1982-09-09,"m",0.05,2025-12-31,35,43,2038-07-14,7,46462.2440574682,12.1125915355185,3835.86319419954,5114.48,44447.6961044799,9.17449547491519,9255.61589207177,26653.8700109774,9.37328864755331,-9300.75298062642
"P10141","ID0188","n-year term insurance",2e+06,"MXN",2021-09-22,10,NA,1990-08-07,"m",0.05,2025-12-31,31,35,2031-09-22,4,73197.7639044695,7.77551525092899,9413.87953624348,12551.84,55025.9330049643,5.13836941437259,6653.93994239048,27226.9486158705,5.17670270331932,-21505.9094288531
"P10142","ID0650","n-year endowment insurance",2500000,"MXN",2015-10-22,15,NA,1979-07-04,"m",0.05,2025-12-31,36,46,2030-10-22,10,1255939.86300623,10.2230935457412,122853.210467729,163804.28,1970964.64070718,4.34784854132726,1436817.4908113,1965759.87689607,4.38986327730612,1426451.08181789
"P10143","ID0808","h-payment years, whole life insurance",1500000,"MXN",2014-08-25,NA,"up to 65 years of age",1994-03-01,"m",0.05,2025-12-31,20,31,NA,11,199526.559859586,17.1097612584324,11661.5630601655,15548.75,292220.661247917,17.1097612584324,92694.1109726297,222361.880556052,17.6546840953896,16480.6785599099
"P10144","ID0721","n-year term insurance",5e+05,"MXN",2018-05-18,20,NA,1986-03-19,"m",0.05,2025-12-31,32,39,2038-05-18,7,39413.1626293949,12.2197438678336,3225.36732812735,4300.49,37715.8995028595,9.24750924563483,7889.28372603943,21254.6695833657,9.43123047204945,-9164.51466619222
"P10145","ID0911","h-payment years, whole life insurance",2500000,"MXN",2011-12-19,NA,"up to 65 years of age",2003-06-04,"m",0.05,2025-12-31,8,22,NA,14,198391.548504847,18.5240527924169,10709.9429443465,14279.92,357421.342922081,18.5240527924169,159029.848958463,256297.339040475,18.8883709500444,54004.019467756
"P10146","ID0317","n-year endowment insurance",1e+06,"MXN",2025-05-26,20,NA,1993-02-20,"m",0.05,2025-12-31,32,32,2045-05-26,0,405167.22461948,12.2197438678336,33156.7689962811,44209.03,405167.22461948,12.2197438678336,-0.0428145469632,391545.192369158,12.4980132636237,-22848.5901147975
"P10147","ID0840","n-year term insurance",2500000,"MXN",2010-08-06,20,NA,1975-10-26,"m",0.05,2025-12-31,34,50,2030-08-06,15,220010.211045909,12.1500648837406,18107.7396006609,24143.65,127242.554140818,4.3297514625634,48840.5512164789,78241.4182830088,4.37545145408173,-988.108091496426
"P10148","ID0570","n-year endowment insurance",2500000,"MXN",2024-12-01,15,NA,2001-08-27,"m",0.05,2025-12-31,23,24,2039-12-01,1,1228856.0922541,10.4440206141959,117661.208996829,156881.61,1287164.1019578,9.96499118850121,114671.205991887,1272580.9495194,10.0839559403827,86090.5171971773
"P10149","ID0193","n-year endowment insurance",5e+05,"MXN",2020-05-07,10,NA,1994-05-27,"m",0.05,2025-12-31,25,31,2030-05-07,5,309751.761385602,7.8156054584576,39632.4716021081,52843.3,392718.472016008,4.40732564687383,218045.248499422,392281.075654584,4.42495148670087,216909.296481699
"P10150","ID0440","n-year term insurance",2e+06,"MXN",2015-04-02,20,NA,1992-02-14,"m",0.05,2025-12-31,23,33,2035-04-02,10,97101.5512216798,12.440533796562,7805.25601309122,10407.01,82339.5729918104,7.75591287771207,21802.6758337017,41015.069564938,7.84532942978437,-20219.7468068572
"P10151","ID0692","n-year endowment insurance",2500000,"MXN",2015-07-23,20,NA,1988-05-15,"m",0.05,2025-12-31,27,37,2035-07-23,10,995985.177560212,12.3580648772861,80593.9431011417,107458.59,1561719.37091402,7.71018608608293,940325.076827956,1549125.05220298,7.81265838249774,919472.111751812
"P10152","ID0603","h-payment years, whole life insurance",2e+06,"MXN",2014-01-09,NA,"up to 65 years of age",2005-04-29,"f",0.05,2025-12-31,8,20,NA,11,103285.591060726,18.9576916471955,5448.21558356791,7264.29,168817.313711196,18.9576916471955,65531.6863193417,182164.748177921,18.8883709500444,79256.7950213971
"P10153","ID0027","n-year endowment insurance",1e+06,"MXN",2010-08-07,15,NA,1972-02-06,"m",0.05,2025-12-31,38,53,2025-08-07,15,504936.685721716,10.1708609185679,49645.4223260398,66193.9,0,0,0,0,0,0
"P10154","ID0053","h-payment years, whole life insurance",2e+06,"MXN",2021-08-19,NA,"up to 65 years of age",1988-01-18,"m",0.05,2025-12-31,33,37,NA,4,417032.426309556,14.8900522134902,28007.4522459855,37343.27,476069.591985578,14.8900522134902,59037.1618937327,374029.726383461,15.4561333220149,-58857.1934665393
"P10155","ID1002","n-year endowment insurance",1e+06,"MXN",2013-10-29,10,NA,1997-01-03,"m",0.05,2025-12-31,16,28,2023-10-29,12,616931.434915407,7.86795895423817,78410.6066774902,104547.48,0,0,0,0,0,0
"P10156","ID0117","h-payment years, whole life insurance",1e+06,"MXN",2012-05-02,NA,"up to 65 years of age",1975-10-10,"m",0.05,2025-12-31,36,50,NA,13,230383.897072707,14.2043132800062,16219.2914596576,21625.72,344854.579146351,14.2043132800062,114470.702807079,287865.664291358,14.7526973160594,48587.3882399696
"P10157","ID0760","n-year term insurance",2500000,"MXN",2011-03-31,10,NA,1984-07-25,"f",0.05,2025-12-31,26,41,2021-03-31,14,22636.8002989977,7.89150743589646,2868.50142167118,3824.67,0,0,0,0,0,0
